ResizePLAB,UseAdaptiveSizePolicyWithSystemGC,UseAdaptiveSizePolicy,UseAdaptiveGCBoundary,CollectGenFirst,UseAdaptiveSizePolicyFootprintGoal,ResizeOldPLAB,UseAdaptiveSizeDecayMajorGCCost,DisableExplicitGC,UseAdaptiveGenerationSizePolicyAtMajorCollection,UseAdaptiveGenerationSizePolicyAtMinorCollection,BindGCTaskThreadsToCPUs,XX:TargetPLABWastePct,XX:AdaptiveSizePolicyWeight,XX:AdaptiveSizeDecrementScaleFactor,XX:AdaptiveSizePolicyCollectionCostMargin,XX:YoungGenerationSizeSupplement,XX:TenuredGenerationSizeSupplementDecay,XX:SurvivorRatio,XX:SurvivorPadding,XX:TargetSurvivorRatio,XX:TenuredGenerationSizeSupplement,XX:MinSurvivorRatio,XX:MaxTenuringThreshold,XX:TenuredGenerationSizeIncrement,XX:PLABWeight,XX:YoungGenerationSizeIncrement,XX:MinHeapFreeRatio,XX:AdaptiveSizePolicyInitializingSteps,XX:MaxHeapFreeRatio,XX:NewRatio,XX:YoungPLABSize,XX:YoungGenerationSizeSupplementDecay,XX:OldPLABSize,XX:AdaptiveSizeMajorGCDecayTimeScale,performance
-2.0,1.0,-0.0,2.0,0.0,0.0,-0.0,-0.0,-1.0,-2.0,1.0,1.0,3.0,-16.0,-41.0,64.0,80.0,-8.0,21.0,7.0,-25.0,105.0,-4.0,-33.0,13.0,70.0,-1.0,26.0,73.0,85.0,5.0,6271.0,-1.0,450.0,-1.0,1352.1646502688527
-1.0,-0.0,-1.0,-1.0,-1.0,1.0,1.0,1.0,-0.0,-0.0,1.0,0.0,3.0,6.0,24.0,13.0,72.0,3.0,36.0,5.0,74.0,97.0,10.0,31.0,38.0,77.0,23.0,35.0,-59.0,51.0,11.0,64.0,13.0,2414.0,6.0,3223.796655654907
-0.0,0.0,2.0,0.0,-0.0,-1.0,3.0,-1.0,-0.0,0.0,1.0,-0.0,42.0,-16.0,-47.0,133.0,78.0,-2.0,-1.0,9.0,-39.0,73.0,-7.0,-1.0,-22.0,68.0,24.0,-51.0,-78.0,100.0,9.0,17359.0,-14.0,-3508.0,9.0,-1259.5059297122061
-1.0,-0.0,1.0,-0.0,2.0,-1.0,-0.0,-0.0,1.0,1.0,3.0,0.0,15.0,-20.0,-20.0,22.0,81.0,-19.0,36.0,11.0,76.0,79.0,5.0,30.0,-20.0,66.0,86.0,-1.0,-65.0,35.0,-12.0,-3253.0,11.0,3154.0,-10.0,-383.6442427933216
2.0,2.0,-0.0,2.0,1.0,-4.0,1.0,-1.0,-2.0,0.0,-1.0,-0.0,-28.0,-8.0,-31.0,98.0,66.0,21.0,40.0,6.0,19.0,62.0,16.0,24.0,-64.0,90.0,70.0,16.0,-109.0,107.0,19.0,5078.0,-1.0,1839.0,-20.0,3966.5019268244505
-2.0,0.0,1.0,0.0,-0.0,-0.0,-2.0,0.0,2.0,-0.0,-0.0,0.0,11.0,17.0,-27.0,72.0,84.0,-6.0,-43.0,-10.0,33.0,62.0,11.0,51.0,-37.0,87.0,-14.0,87.0,100.0,74.0,-3.0,-1025.0,19.0,-3381.0,12.0,292.7257503317669
2.0,0.0,-0.0,-1.0,0.0,-0.0,-1.0,2.0,-0.0,1.0,-0.0,3.0,-10.0,28.0,-47.0,149.0,81.0,15.0,-15.0,7.0,67.0,73.0,8.0,22.0,-74.0,82.0,4.0,95.0,-21.0,94.0,1.0,-7189.0,-9.0,556.0,-14.0,2920.930858246982
1.0,1.0,-1.0,1.0,2.0,1.0,3.0,0.0,-1.0,1.0,1.0,-0.0,-2.0,27.0,6.0,110.0,57.0,10.0,-1.0,6.0,97.0,50.0,15.0,49.0,-14.0,88.0,65.0,-0.0,159.0,69.0,3.0,-14330.0,16.0,71.0,16.0,-3.5547704773198348
1.0,-1.0,-1.0,-2.0,-0.0,0.0,1.0,-0.0,1.0,1.0,2.0,-1.0,43.0,6.0,1.0,84.0,84.0,-1.0,-19.0,-3.0,7.0,61.0,-4.0,-13.0,15.0,75.0,5.0,21.0,117.0,108.0,15.0,12413.0,-11.0,-312.0,35.0,1774.0300688818097
0.0,1.0,-0.0,0.0,0.0,-1.0,-1.0,1.0,1.0,0.0,0.0,0.0,38.0,26.0,-9.0,83.0,104.0,-5.0,-4.0,13.0,76.0,50.0,-7.0,-9.0,-8.0,43.0,11.0,33.0,-3.0,52.0,0.0,-1894.0,-9.0,668.0,19.0,275.1154828062281
1.0,1.0,2.0,-1.0,1.0,0.0,-1.0,-2.0,1.0,-0.0,-2.0,-2.0,13.0,22.0,-31.0,-46.0,79.0,1.0,9.0,15.0,73.0,64.0,5.0,71.0,-6.0,62.0,75.0,-6.0,34.0,30.0,-5.0,4711.0,23.0,-1879.0,35.0,101.71320615336299
1.0,1.0,2.0,-1.0,-1.0,-1.0,1.0,0.0,-1.0,-2.0,-0.0,-1.0,-12.0,17.0,-55.0,25.0,94.0,23.0,21.0,4.0,48.0,62.0,-3.0,18.0,27.0,69.0,38.0,51.0,131.0,89.0,19.0,4830.0,13.0,-1491.0,12.0,4660.167698174715
2.0,1.0,-1.0,-2.0,-2.0,-1.0,1.0,2.0,-1.0,-1.0,0.0,1.0,-12.0,43.0,-38.0,12.0,68.0,5.0,29.0,10.0,20.0,28.0,6.0,19.0,17.0,74.0,52.0,14.0,5.0,114.0,8.0,5483.0,19.0,1006.0,8.0,1320.7935398072004
-1.0,0.0,-2.0,-1.0,-2.0,1.0,1.0,-1.0,-1.0,1.0,-1.0,2.0,12.0,19.0,-37.0,116.0,86.0,-5.0,21.0,13.0,16.0,66.0,-5.0,-20.0,16.0,53.0,58.0,1.0,-48.0,61.0,4.0,-1312.0,6.0,-3266.0,-3.0,-1438.3407088406384
1.0,0.0,-2.0,-1.0,0.0,2.0,0.0,-2.0,1.0,-3.0,1.0,0.0,29.0,19.0,-62.0,58.0,86.0,-11.0,-2.0,23.0,49.0,84.0,-3.0,5.0,-29.0,38.0,8.0,56.0,-18.0,77.0,-7.0,1542.0,-3.0,-421.0,-2.0,1462.3600821234286
-1.0,-2.0,-2.0,0.0,0.0,0.0,-0.0,0.0,-1.0,-2.0,1.0,0.0,29.0,6.0,-40.0,63.0,85.0,-11.0,27.0,24.0,37.0,74.0,3.0,43.0,-52.0,33.0,35.0,-22.0,-109.0,65.0,-5.0,-1589.0,-3.0,1126.0,-9.0,515.2334198001772
-1.0,-0.0,2.0,0.0,-1.0,-1.0,1.0,1.0,-1.0,1.0,0.0,-2.0,14.0,-34.0,-22.0,21.0,79.0,29.0,42.0,5.0,20.0,105.0,2.0,14.0,19.0,81.0,-34.0,19.0,39.0,92.0,14.0,14061.0,4.0,2966.0,23.0,5998.579762369394
3.0,-1.0,2.0,0.0,1.0,1.0,-0.0,-0.0,-1.0,-1.0,1.0,-1.0,-0.0,5.0,-5.0,42.0,77.0,18.0,8.0,-8.0,-11.0,98.0,-1.0,12.0,-0.0,102.0,9.0,51.0,59.0,83.0,1.0,6702.0,-3.0,428.0,-0.0,1251.142645996064
1.0,-0.0,-1.0,-1.0,2.0,1.0,-0.0,-1.0,-1.0,-2.0,0.0,0.0,-9.0,-31.0,-73.0,92.0,83.0,5.0,18.0,-6.0,-74.0,91.0,-1.0,7.0,-15.0,121.0,67.0,-11.0,148.0,102.0,23.0,18365.0,-4.0,-1403.0,2.0,2679.1179170161486
1.0,-0.0,0.0,-1.0,2.0,1.0,-0.0,-0.0,-0.0,-2.0,0.0,-2.0,27.0,16.0,-64.0,82.0,61.0,-5.0,2.0,11.0,64.0,73.0,-4.0,12.0,-43.0,44.0,75.0,-22.0,-30.0,64.0,-12.0,-2514.0,5.0,-4787.0,7.0,1440.3059499152005
1.0,-0.0,1.0,0.0,-2.0,-1.0,2.0,1.0,-1.0,1.0,-0.0,-1.0,6.0,46.0,16.0,50.0,93.0,3.0,10.0,-0.0,87.0,61.0,-2.0,38.0,50.0,56.0,45.0,35.0,-100.0,30.0,-10.0,-6771.0,26.0,-3571.0,15.0,-1577.1508623957634
-0.0,-0.0,-0.0,1.0,1.0,-1.0,-0.0,-2.0,-0.0,-1.0,-1.0,-1.0,-9.0,1.0,-42.0,3.0,82.0,-19.0,57.0,8.0,37.0,59.0,-2.0,14.0,6.0,71.0,104.0,-32.0,-83.0,20.0,-12.0,1119.0,16.0,-2432.0,-10.0,2329.4032246246934
3.0,-1.0,-1.0,-0.0,0.0,-1.0,2.0,-2.0,1.0,0.0,1.0,1.0,35.0,26.0,-40.0,59.0,58.0,-9.0,9.0,1.0,26.0,66.0,2.0,-9.0,58.0,53.0,121.0,-9.0,89.0,50.0,24.0,-4863.0,9.0,-5070.0,24.0,-752.1090813893825
-1.0,1.0,-2.0,0.0,-0.0,-1.0,2.0,0.0,-2.0,-2.0,1.0,-1.0,13.0,-5.0,-60.0,155.0,90.0,4.0,-18.0,2.0,7.0,65.0,-3.0,-10.0,-52.0,58.0,36.0,58.0,26.0,119.0,0.0,-2627.0,-15.0,251.0,-2.0,1957.089123338461
3.0,1.0,2.0,1.0,-0.0,-0.0,1.0,-1.0,1.0,0.0,1.0,-2.0,6.0,13.0,3.0,-72.0,41.0,5.0,43.0,7.0,109.0,71.0,13.0,37.0,33.0,57.0,26.0,41.0,-6.0,45.0,-6.0,5304.0,25.0,-713.0,21.0,-103.44358537718654
0.0,0.0,2.0,2.0,-2.0,-0.0,-2.0,-1.0,-0.0,-1.0,-1.0,-0.0,-42.0,32.0,45.0,96.0,109.0,31.0,35.0,1.0,-55.0,90.0,-0.0,-20.0,6.0,91.0,44.0,7.0,-58.0,68.0,23.0,5560.0,2.0,-1266.0,-16.0,897.025697030127
-1.0,-2.0,0.0,1.0,-1.0,-1.0,-1.0,1.0,2.0,-1.0,-2.0,-0.0,26.0,7.0,-0.0,-82.0,101.0,-11.0,22.0,11.0,84.0,103.0,-9.0,20.0,89.0,78.0,-22.0,46.0,-75.0,66.0,-19.0,6295.0,16.0,1072.0,14.0,-1056.6132452785969
1.0,2.0,-0.0,3.0,1.0,1.0,2.0,-0.0,2.0,-0.0,0.0,-2.0,14.0,40.0,29.0,147.0,78.0,44.0,-30.0,13.0,40.0,20.0,9.0,-6.0,-37.0,59.0,-2.0,53.0,97.0,70.0,19.0,3963.0,-3.0,-394.0,26.0,2914.3959567695856
-1.0,0.0,1.0,-1.0,-2.0,0.0,1.0,-1.0,-1.0,-1.0,0.0,1.0,-6.0,71.0,67.0,26.0,70.0,23.0,55.0,15.0,92.0,43.0,2.0,14.0,80.0,9.0,99.0,20.0,-52.0,55.0,20.0,4935.0,-5.0,798.0,3.0,1021.5009668618441
-1.0,-1.0,-1.0,-0.0,-2.0,0.0,-2.0,1.0,-1.0,1.0,-2.0,2.0,-25.0,-1.0,22.0,52.0,84.0,-14.0,24.0,-11.0,-13.0,79.0,5.0,-21.0,32.0,122.0,78.0,4.0,-158.0,89.0,6.0,7650.0,10.0,-2069.0,-21.0,1049.661938920617
-3.0,-1.0,-0.0,0.0,-1.0,1.0,1.0,-3.0,1.0,-0.0,1.0,1.0,-10.0,-13.0,5.0,64.0,57.0,-11.0,22.0,-12.0,-47.0,102.0,-6.0,-26.0,12.0,98.0,100.0,-5.0,0.0,82.0,79.0,12386.0,-1.0,281.0,1.0,8624.848150461912
1.0,-3.0,-0.0,-1.0,-1.0,-1.0,0.0,-2.0,-0.0,-0.0,-2.0,-1.0,3.0,23.0,-21.0,38.0,77.0,8.0,60.0,15.0,18.0,105.0,-5.0,-5.0,73.0,72.0,12.0,-13.0,-110.0,48.0,-10.0,1854.0,-3.0,-2165.0,0.0,1856.6636638492346
-1.0,-0.0,-0.0,1.0,-0.0,1.0,-0.0,2.0,-1.0,1.0,-0.0,1.0,14.0,-13.0,-9.0,88.0,111.0,-6.0,16.0,6.0,-0.0,95.0,-16.0,-50.0,71.0,86.0,30.0,4.0,15.0,71.0,2.0,1744.0,-12.0,165.0,11.0,6626.331814348698
0.0,1.0,0.0,1.0,1.0,-0.0,2.0,1.0,-1.0,-1.0,0.0,-1.0,24.0,-1.0,-43.0,-42.0,103.0,-1.0,25.0,3.0,40.0,81.0,-3.0,33.0,36.0,43.0,6.0,26.0,126.0,43.0,-7.0,7586.0,29.0,-2166.0,29.0,-150.2251167795621
0.0,1.0,-1.0,1.0,-1.0,1.0,1.0,1.0,-2.0,1.0,-0.0,-2.0,-17.0,-22.0,-80.0,79.0,104.0,18.0,12.0,6.0,-31.0,98.0,-8.0,-37.0,-26.0,75.0,15.0,65.0,220.0,108.0,6.0,2389.0,-1.0,1954.0,8.0,-398.88354971446097
-1.0,-0.0,-1.0,-1.0,2.0,1.0,1.0,0.0,1.0,1.0,1.0,-0.0,13.0,31.0,9.0,66.0,65.0,-6.0,14.0,-2.0,82.0,86.0,1.0,-19.0,54.0,46.0,34.0,57.0,125.0,51.0,-8.0,-12721.0,1.0,-174.0,10.0,847.4759986959398
0.0,-0.0,1.0,1.0,1.0,0.0,3.0,0.0,1.0,0.0,-0.0,-2.0,-13.0,18.0,-50.0,115.0,68.0,17.0,0.0,10.0,-1.0,92.0,2.0,13.0,-48.0,57.0,31.0,37.0,-1.0,84.0,4.0,-2300.0,-3.0,-1789.0,5.0,1915.5509556084871
-0.0,-3.0,-0.0,1.0,1.0,-1.0,1.0,-0.0,2.0,0.0,-0.0,-1.0,-5.0,-51.0,-119.0,-42.0,103.0,-32.0,17.0,-6.0,11.0,145.0,-11.0,15.0,-1.0,115.0,60.0,33.0,-11.0,86.0,-25.0,-3241.0,20.0,-2774.0,-0.0,-1926.8826081752777
2.0,-1.0,1.0,-1.0,-1.0,-2.0,-1.0,1.0,-2.0,-1.0,-1.0,0.0,-20.0,-11.0,-50.0,-33.0,102.0,3.0,61.0,-3.0,37.0,116.0,-5.0,-12.0,92.0,127.0,60.0,8.0,178.0,94.0,22.0,4071.0,19.0,-941.0,5.0,3475.7382300645113
-0.0,-1.0,-2.0,0.0,-1.0,-1.0,-0.0,2.0,1.0,-2.0,0.0,0.0,10.0,3.0,17.0,33.0,83.0,-9.0,37.0,6.0,8.0,91.0,1.0,10.0,28.0,58.0,28.0,-19.0,40.0,90.0,-5.0,5230.0,-4.0,4293.0,-0.0,4271.017153829336
-0.0,-2.0,-3.0,-2.0,-4.0,-3.0,1.0,2.0,1.0,-1.0,2.0,2.0,-31.0,-29.0,-73.0,89.0,111.0,-18.0,24.0,-10.0,-37.0,134.0,9.0,-0.0,-1.0,129.0,13.0,30.0,148.0,100.0,7.0,-4228.0,8.0,-1004.0,-16.0,4955.48920622468
-1.0,1.0,1.0,1.0,-1.0,-1.0,-1.0,1.0,-1.0,-0.0,0.0,0.0,11.0,4.0,-19.0,71.0,87.0,2.0,3.0,5.0,21.0,82.0,-2.0,-20.0,13.0,62.0,17.0,41.0,120.0,60.0,-2.0,1100.0,-4.0,-1569.0,8.0,1377.0432768575847
2.0,-1.0,-2.0,1.0,0.0,1.0,-0.0,-3.0,-0.0,1.0,1.0,0.0,42.0,-17.0,-56.0,21.0,82.0,-4.0,21.0,8.0,28.0,104.0,6.0,37.0,-10.0,76.0,-17.0,16.0,217.0,59.0,-2.0,996.0,25.0,-2996.0,26.0,961.887179184705
-1.0,2.0,2.0,-0.0,-1.0,1.0,2.0,-0.0,-2.0,0.0,2.0,-2.0,-6.0,-9.0,9.0,10.0,92.0,5.0,32.0,-5.0,38.0,57.0,-5.0,1.0,39.0,57.0,124.0,3.0,131.0,54.0,50.0,5706.0,17.0,19.0,12.0,9959.868533223867
1.0,-1.0,-3.0,1.0,0.0,-2.0,-1.0,-1.0,2.0,-1.0,1.0,2.0,29.0,32.0,-4.0,90.0,75.0,-14.0,3.0,5.0,54.0,82.0,4.0,-6.0,71.0,76.0,7.0,40.0,76.0,34.0,-7.0,-9433.0,4.0,-871.0,13.0,321.7690733233467
-2.0,-1.0,0.0,-0.0,1.0,1.0,-0.0,-0.0,-0.0,1.0,0.0,-0.0,3.0,-42.0,-12.0,-29.0,96.0,-17.0,12.0,-12.0,23.0,133.0,-7.0,2.0,60.0,101.0,30.0,50.0,25.0,86.0,-9.0,6692.0,17.0,1571.0,1.0,43.80638976627961
1.0,-2.0,0.0,-1.0,-2.0,-0.0,-1.0,1.0,-1.0,1.0,-0.0,-1.0,-9.0,32.0,40.0,7.0,94.0,2.0,64.0,4.0,69.0,84.0,1.0,1.0,91.0,94.0,15.0,24.0,-61.0,32.0,17.0,-11091.0,12.0,567.0,4.0,672.4792032763362
2.0,1.0,2.0,-2.0,-2.0,-1.0,1.0,-3.0,-0.0,0.0,1.0,-0.0,31.0,30.0,28.0,-36.0,73.0,10.0,-3.0,4.0,47.0,82.0,-0.0,53.0,50.0,77.0,25.0,39.0,56.0,46.0,16.0,20884.0,12.0,329.0,25.0,1455.414604138583
-0.0,1.0,0.0,-1.0,-0.0,1.0,0.0,-0.0,1.0,2.0,0.0,1.0,13.0,-17.0,-15.0,17.0,73.0,-9.0,11.0,-0.0,16.0,71.0,11.0,50.0,-9.0,104.0,28.0,17.0,84.0,57.0,24.0,13194.0,23.0,702.0,16.0,2700.574533045292
1.0,0.0,-1.0,1.0,-0.0,2.0,-1.0,-0.0,-1.0,-0.0,-1.0,1.0,17.0,5.0,-46.0,51.0,93.0,-19.0,-21.0,-26.0,35.0,100.0,-1.0,29.0,6.0,113.0,59.0,41.0,224.0,72.0,3.0,2036.0,32.0,-6151.0,20.0,3102.842586658895
-0.0,0.0,-2.0,2.0,-1.0,-2.0,1.0,1.0,-0.0,-1.0,-2.0,-2.0,25.0,2.0,-30.0,23.0,106.0,-4.0,-13.0,-0.0,73.0,84.0,-9.0,-16.0,31.0,74.0,16.0,84.0,-8.0,87.0,-18.0,793.0,3.0,928.0,16.0,1248.5389821976423
-1.0,-1.0,0.0,1.0,-1.0,-1.0,0.0,1.0,0.0,-0.0,-1.0,-0.0,-19.0,15.0,23.0,31.0,94.0,11.0,25.0,-0.0,39.0,109.0,-5.0,-10.0,57.0,96.0,58.0,-1.0,-57.0,76.0,8.0,6225.0,0.0,1881.0,-3.0,2201.2312551662326
-0.0,0.0,0.0,3.0,0.0,1.0,1.0,-0.0,1.0,-0.0,-1.0,-1.0,7.0,23.0,21.0,56.0,80.0,21.0,-20.0,7.0,56.0,65.0,16.0,82.0,-58.0,44.0,12.0,31.0,9.0,78.0,9.0,6578.0,14.0,939.0,12.0,1725.7046527042985
-0.0,0.0,1.0,-2.0,-4.0,-1.0,-1.0,1.0,-2.0,-2.0,-0.0,-0.0,6.0,40.0,0.0,119.0,97.0,-0.0,-42.0,-11.0,46.0,34.0,1.0,34.0,-12.0,57.0,72.0,38.0,-91.0,76.0,1.0,1652.0,-4.0,-1818.0,9.0,1430.336193870753
-1.0,2.0,1.0,-2.0,1.0,-2.0,-0.0,0.0,1.0,-1.0,-1.0,-0.0,-8.0,19.0,-63.0,91.0,66.0,17.0,16.0,20.0,21.0,66.0,2.0,13.0,-15.0,74.0,46.0,35.0,87.0,69.0,4.0,2586.0,-5.0,58.0,-5.0,785.8847735337913
-0.0,0.0,-1.0,2.0,-0.0,-3.0,-1.0,-0.0,1.0,1.0,-1.0,2.0,54.0,10.0,43.0,52.0,99.0,-8.0,-28.0,-4.0,94.0,83.0,-2.0,16.0,36.0,90.0,11.0,49.0,-63.0,91.0,14.0,15853.0,0.0,4895.0,17.0,2518.7007969915867
1.0,-0.0,-2.0,1.0,1.0,-0.0,1.0,-0.0,2.0,-1.0,-1.0,-1.0,-9.0,-30.0,-63.0,140.0,92.0,4.0,-8.0,-5.0,-95.0,74.0,1.0,-9.0,-110.0,153.0,87.0,-23.0,45.0,108.0,22.0,13953.0,-21.0,1787.0,-8.0,2721.7131789401174
-0.0,0.0,-1.0,-0.0,-0.0,-1.0,2.0,0.0,-0.0,1.0,-0.0,-0.0,19.0,15.0,19.0,192.0,68.0,15.0,-39.0,-13.0,14.0,46.0,15.0,10.0,-21.0,80.0,79.0,-6.0,91.0,92.0,35.0,13171.0,-3.0,-2341.0,21.0,3761.762403637171
1.0,-0.0,1.0,-1.0,0.0,2.0,1.0,1.0,0.0,1.0,-1.0,1.0,32.0,8.0,-3.0,38.0,75.0,-2.0,-27.0,5.0,98.0,93.0,1.0,58.0,-4.0,67.0,-31.0,93.0,-57.0,75.0,-1.0,6841.0,7.0,512.0,23.0,1335.9572397768497
0.0,-0.0,1.0,3.0,-0.0,-2.0,2.0,1.0,0.0,2.0,-1.0,-1.0,17.0,33.0,43.0,55.0,104.0,8.0,12.0,-6.0,18.0,84.0,-10.0,-39.0,102.0,69.0,34.0,24.0,-17.0,47.0,25.0,3309.0,6.0,738.0,31.0,1555.9705544263124
3.0,-0.0,-1.0,-1.0,-1.0,-1.0,2.0,-1.0,2.0,-3.0,2.0,-4.0,37.0,54.0,4.0,1.0,47.0,15.0,1.0,13.0,103.0,39.0,7.0,54.0,-5.0,30.0,43.0,34.0,163.0,59.0,38.0,-442.0,8.0,923.0,32.0,2965.9159690216184
1.0,1.0,0.0,0.0,1.0,-1.0,-1.0,-1.0,1.0,-1.0,-2.0,-1.0,9.0,40.0,-34.0,103.0,84.0,3.0,-10.0,10.0,57.0,63.0,-6.0,-9.0,11.0,61.0,28.0,42.0,28.0,37.0,-4.0,-1869.0,-7.0,-3596.0,12.0,372.0760014504194
-0.0,-1.0,2.0,-0.0,-1.0,-1.0,-1.0,1.0,-1.0,1.0,1.0,1.0,-1.0,18.0,19.0,101.0,44.0,9.0,26.0,-18.0,27.0,96.0,17.0,22.0,55.0,77.0,17.0,25.0,160.0,81.0,33.0,13512.0,5.0,-122.0,31.0,9287.21210423112
1.0,0.0,-1.0,1.0,-0.0,-0.0,2.0,1.0,1.0,2.0,1.0,-0.0,50.0,41.0,47.0,158.0,76.0,13.0,-43.0,5.0,94.0,40.0,-2.0,-1.0,-0.0,40.0,17.0,58.0,7.0,68.0,8.0,-2022.0,-17.0,2418.0,24.0,985.2326198406518
-1.0,-2.0,-1.0,0.0,-2.0,2.0,1.0,0.0,-0.0,1.0,-2.0,2.0,22.0,-2.0,-17.0,54.0,61.0,-10.0,11.0,-7.0,-23.0,97.0,-8.0,11.0,36.0,89.0,25.0,-23.0,-62.0,52.0,11.0,16146.0,11.0,-4120.0,13.0,1758.3694461360574
-1.0,3.0,-0.0,-1.0,0.0,-1.0,1.0,0.0,-0.0,-1.0,1.0,0.0,16.0,19.0,-42.0,184.0,92.0,1.0,-19.0,10.0,11.0,65.0,-10.0,-57.0,-5.0,44.0,64.0,27.0,-2.0,89.0,12.0,4250.0,-24.0,-1454.0,1.0,2374.48741774261
1.0,-1.0,2.0,-2.0,1.0,2.0,-1.0,-1.0,2.0,-1.0,0.0,1.0,24.0,38.0,-2.0,-23.0,83.0,-19.0,22.0,20.0,92.0,114.0,-3.0,12.0,50.0,73.0,7.0,46.0,-169.0,52.0,-19.0,5572.0,-0.0,470.0,3.0,-2624.549881480634
1.0,0.0,-1.0,-0.0,-0.0,-2.0,-1.0,2.0,1.0,-1.0,0.0,-1.0,23.0,6.0,3.0,26.0,96.0,-29.0,-34.0,-18.0,89.0,84.0,-8.0,-23.0,49.0,89.0,66.0,61.0,-31.0,66.0,-12.0,324.0,-2.0,-186.0,22.0,887.8298194184899
-0.0,-1.0,-0.0,-2.0,-0.0,1.0,-1.0,0.0,-1.0,1.0,-0.0,2.0,-17.0,25.0,7.0,79.0,7.0,4.0,39.0,1.0,18.0,108.0,7.0,6.0,56.0,93.0,58.0,15.0,127.0,5.0,7.0,-4968.0,22.0,-839.0,4.0,3743.755752772093
-1.0,-0.0,1.0,-1.0,-0.0,1.0,-1.0,0.0,0.0,1.0,1.0,-1.0,27.0,23.0,6.0,158.0,66.0,7.0,-39.0,-10.0,56.0,79.0,1.0,0.0,-11.0,61.0,2.0,66.0,243.0,71.0,1.0,-7974.0,4.0,-3705.0,37.0,823.2802631594241
-3.0,0.0,-0.0,-0.0,-3.0,-1.0,1.0,1.0,-1.0,0.0,2.0,1.0,23.0,-0.0,-26.0,115.0,57.0,-10.0,7.0,10.0,12.0,22.0,10.0,39.0,-32.0,66.0,48.0,-18.0,-85.0,77.0,12.0,3797.0,14.0,1702.0,1.0,5407.85169519484
-0.0,1.0,1.0,2.0,-2.0,-2.0,-0.0,-1.0,-2.0,-1.0,-0.0,2.0,13.0,-2.0,-63.0,85.0,63.0,-2.0,-1.0,4.0,64.0,73.0,9.0,51.0,-40.0,48.0,-3.0,30.0,26.0,61.0,-6.0,3946.0,21.0,-3563.0,7.0,1724.2361185401678
0.0,2.0,1.0,1.0,1.0,1.0,-1.0,0.0,0.0,0.0,1.0,-0.0,-6.0,4.0,4.0,24.0,77.0,-2.0,20.0,-3.0,-2.0,-1.0,3.0,10.0,29.0,49.0,116.0,-5.0,105.0,68.0,28.0,7719.0,12.0,3330.0,4.0,14083.769777983427
-1.0,1.0,-0.0,0.0,0.0,-2.0,-0.0,2.0,1.0,-2.0,-1.0,1.0,35.0,5.0,-48.0,35.0,87.0,-11.0,-12.0,17.0,91.0,91.0,0.0,36.0,-1.0,62.0,-38.0,70.0,-24.0,79.0,-13.0,627.0,7.0,-1140.0,18.0,-827.8649262264371
1.0,0.0,0.0,-2.0,-2.0,2.0,-2.0,0.0,1.0,1.0,-2.0,0.0,4.0,23.0,24.0,73.0,101.0,2.0,-11.0,1.0,9.0,62.0,-3.0,-1.0,24.0,92.0,39.0,72.0,-27.0,72.0,7.0,4412.0,15.0,-2376.0,15.0,16731.95716637373
-0.0,1.0,-0.0,-0.0,-2.0,-1.0,-1.0,-0.0,1.0,-0.0,1.0,2.0,34.0,-4.0,-56.0,70.0,88.0,-23.0,-7.0,7.0,18.0,106.0,-6.0,-30.0,25.0,84.0,-22.0,42.0,91.0,91.0,4.0,4518.0,4.0,-2500.0,16.0,313.6035495456308
2.0,1.0,1.0,1.0,-2.0,-2.0,-0.0,0.0,0.0,2.0,0.0,1.0,-1.0,-10.0,-21.0,110.0,103.0,-2.0,3.0,6.0,30.0,17.0,6.0,49.0,-37.0,119.0,58.0,-15.0,-48.0,73.0,45.0,5199.0,14.0,80.0,1.0,4813.6853196024895
1.0,-0.0,1.0,-0.0,2.0,-0.0,-1.0,0.0,1.0,-0.0,2.0,1.0,-14.0,2.0,-10.0,-56.0,74.0,-8.0,62.0,7.0,46.0,118.0,2.0,14.0,71.0,83.0,47.0,34.0,29.0,48.0,-7.0,1351.0,14.0,2767.0,-4.0,1344.6900855228305
-2.0,-1.0,-2.0,-0.0,2.0,-1.0,3.0,-1.0,1.0,1.0,2.0,-2.0,35.0,-28.0,-71.0,80.0,86.0,5.0,-16.0,2.0,68.0,99.0,-4.0,-7.0,-7.0,17.0,39.0,83.0,155.0,102.0,-16.0,-13634.0,1.0,-613.0,20.0,85.28720468562096
-1.0,1.0,1.0,-2.0,1.0,-2.0,1.0,1.0,-1.0,-1.0,0.0,-0.0,-1.0,-45.0,-32.0,-63.0,73.0,-4.0,28.0,-5.0,26.0,103.0,14.0,70.0,43.0,114.0,21.0,35.0,21.0,75.0,12.0,18738.0,29.0,2428.0,11.0,6720.833056345582
-2.0,-0.0,-1.0,2.0,1.0,-0.0,2.0,-3.0,1.0,0.0,0.0,-1.0,40.0,-26.0,-48.0,-24.0,80.0,-12.0,-3.0,-0.0,56.0,89.0,3.0,45.0,6.0,60.0,12.0,39.0,86.0,72.0,-15.0,3428.0,30.0,-2453.0,22.0,63.83725350908935
1.0,1.0,2.0,0.0,1.0,-0.0,2.0,-1.0,1.0,0.0,1.0,0.0,3.0,70.0,-18.0,-42.0,69.0,-9.0,32.0,18.0,63.0,57.0,-2.0,-4.0,87.0,33.0,88.0,-43.0,-53.0,82.0,-2.0,1362.0,12.0,348.0,38.0,-147.71782351192087
