feature_0,feature_1,feature_2,feature_3,feature_4,feature_5,feature_6,feature_7,feature_8,feature_9,feature_10,feature_11,feature_12,feature_13,feature_14,feature_15,feature_16,PERF
0.6821681822889542,0.7495430451718703,0.9862320339784636,0.9323242754486957,0.9693028353666424,0.9569419409879236,0.8870809516922707,0.6783472798763922,0.9881418388963817,0.9314654763101199,0.8906851947153501,0.822483868754093,0.8190621079975209,0.7803262095062719,0.5262869495954151,0.9997181634224885,0.9972226605720732,14.186424187832902
0.6810796972309854,0.7475564723296775,0.9177884114923599,0.8284047672637153,0.9695298393405761,0.9993668195587588,0.9721717679714048,0.9597387208405657,0.986497841782894,0.9940420329126997,0.8933433024290648,0.827607182157149,0.8144029055737588,0.9187230441110262,0.9753505951370915,0.9996122874943141,0.9966027921612035,15.1686285661971
0.8424206060977707,0.890142853003002,0.9258807142221179,0.8383557491822116,0.9997334459756136,0.9610258987495683,0.7778918892454759,0.9553843583376832,0.9835391319688326,0.9912531430316506,0.8997070001312543,0.9378605706890552,0.4251062080765631,0.7730926286196106,0.8754513593930965,0.9510164192389746,0.9945141639342016,15.3044021839727
0.675896136736759,0.89495840261496,0.9881202603675366,0.9363837596103152,0.9719864179935851,0.9602524033259752,0.8912220073736883,0.9572700467159974,0.9872574907402109,0.9937050292979612,0.7805117509489728,0.8283635220382364,0.8101271522705049,0.775433533775862,0.9737317192519986,0.8388471991513834,0.9963114962697436,14.825111554953198
0.8529178391056469,0.7489752876590982,0.9948885321075457,0.9330630371163449,0.9694482092339342,0.863175463162143,0.7647981370610396,0.9617841691321924,0.9896955362012005,0.9858439722400472,0.635146871691438,0.8216722635370287,0.637662428870832,0.9925169329056536,0.9749863763561819,0.8373493265053598,0.9401512998766876,15.1917119762568
0.8563441168525627,0.9038420337812734,0.9133448763455655,0.8233500865962976,0.9612647557294278,0.85928877325591,0.7636124551487365,0.9624112979395846,0.9895880447824633,0.9957928571091598,0.8900564345610362,0.9275101100526204,0.443394379800154,0.9231706119262777,0.9767500286093285,0.9582992326605572,0.9977456200528484,14.7517098639241
0.853314975986884,0.9003056465524752,0.915764954428673,0.8250843950546798,0.9700869237502401,0.8637534878762984,0.7674644726692816,0.6785692592368523,0.9104045764405041,0.9303351929865128,0.7740587142900873,0.9312013993852054,0.8156431651827888,0.7826959623696496,0.9759613937970876,0.9997578023470315,0.9969447561342603,15.0526353531792
0.6854904997404708,0.7515214084139936,0.9862815089276417,0.9924100514555791,0.9999706836034519,0.9993055763042635,0.9998465950177082,0.6778863333312181,0.9069584808275548,0.9301429705476832,0.8939992273864031,0.8259625376921311,0.9823212856266594,0.9912858193527686,0.8789668388383293,0.8400204238776146,0.8117234173331904,14.441349844603801
0.6823737558589559,0.7476480889355692,0.9188948157766061,0.9335799558452195,0.999934030448461,0.9715295386258987,0.9564857725946434,0.9587195394486273,0.9012084796979264,0.9933198455407547,0.8977164569177246,0.8323408951026916,0.984190601500019,0.9920479609887878,0.9568246480408162,0.83612934135246,0.8053182461442826,14.4004521602507
0.847104235127539,0.8933458801473986,0.9246836045570158,0.9384743761685578,0.9586553436365345,0.9996710461650715,0.974824441498954,0.9563593913793803,0.8966323827298881,0.9913017714753465,0.901469162789118,0.9390359757958394,0.9346814876217517,0.9902500885563819,0.999185601913476,0.6565103251810193,0.7959495601517235,14.248974914356596
0.6770647841036902,0.8949376885450536,0.9886096298098521,0.99417011839114,0.9997451543593374,0.9997623421884471,0.9995165560831217,0.9561652095030185,0.9031838256592309,0.9929410314996776,0.7860708106080014,0.8331732925754514,0.9854141781027335,0.9897870204226987,0.9587369311909705,0.46152821325094434,0.8031331102531177,14.706119003389599
0.8570692396083278,0.7530139125840415,0.9951711575527092,0.9923105009728035,0.9999865748839368,0.9566991584539601,0.9690504643182886,0.9624790666052422,0.9127092612984824,0.985904830185645,0.6379058520805607,0.823734867577867,0.997260094902497,0.9255201363351377,0.9556485467712712,0.4641324954368281,0.6333724892674821,14.7171267661839
0.8640312420079583,0.9095007690929263,0.9098585061584549,0.9256945291777008,0.8565267914078648,0.9523108514292562,0.9668740711531947,0.964979402722067,0.9152813646996719,0.9963716888942666,0.8894893598813265,0.9267255023871204,0.9455255577962245,0.9888870440613123,0.9515800084728946,0.6780319759622155,0.8219141077376525,14.6408773737054
0.8560127464512124,0.9018199599434286,0.9157386577701606,0.9301500751049881,0.999942847493318,0.9577921433931376,0.9709142053843804,0.6783851673742186,0.7615348704996883,0.9291503084746188,0.778001609941536,0.9335489047164277,0.9832760553158265,0.9918317391197754,0.955218452775561,0.8411987157472975,0.8097996394402427,14.950470796521802
0.6799948394040025,0.7465904368160501,0.9870823590848075,0.9931576595109608,0.9701430563112193,0.8714142302422195,0.9996096238424863,0.8457425615914702,0.9848928725766661,0.9930823020835047,0.9756558333957893,0.8295175399248423,0.9972111065742946,0.9906981805663804,0.877250750408179,0.9992545534109868,0.995906964817087,14.6307274187917
0.8416606280792439,0.8895268483130495,0.9904399311481179,0.9954309203677995,0.9996715391772782,0.9691522088604928,0.8973705702976859,0.8377112034843434,0.98179814616928,0.990115929259162,0.9789529877287655,0.9391299476764319,0.8051372662527448,0.9137595078066055,0.7126823974016754,0.9475716233848337,0.9936529293329299,14.8683363567719
0.6793568605495409,0.8972077012750056,0.9945321937765547,0.9885383786251303,0.9711724961598306,0.9714454193786928,0.9733884422534047,0.8446231030773246,0.9867700932433159,0.9934751827941724,0.8966615712536427,0.8273963153289201,0.9971478495822672,0.9178628654972348,0.8769154912479818,0.8363842177577012,0.996169657381517,14.708791462141399
0.8572107694912554,0.7543380687775233,0.9335785011735619,0.9905359637357376,0.9678510934655058,0.9989486334455359,0.8831559212283597,0.8547861189598793,0.9897306124653302,0.9856492073377376,0.7668926326294144,0.8192194074021323,0.9449329896925939,0.9892613606306716,0.8811684462617723,0.8366856302962005,0.9407116826470987,15.0327717987031
0.8606650073866495,0.9074625131666365,0.9834494962988627,0.9906027934420814,0.9632339230195569,0.9984866646237571,0.8821294815983436,0.8560480908021102,0.9896435039729387,0.9959167607315271,0.9717697823748912,0.9256714266987384,0.825355338026274,0.9933446022044653,0.8850474526474691,0.9579905229661722,0.9978611384521582,14.3779012974942
0.8413700256790735,0.8885845561104436,0.9273220328568698,0.941296620951165,0.9996718602319165,0.8640082800155312,0.9775150833594992,0.9994759275125324,0.979973975480406,0.9933257099022369,0.9800668476714147,0.9422755087428273,0.8009485660574099,0.9892281141320445,0.9994135775085238,0.9465418654412421,0.9928492398570835,14.194928633472099
0.6762293607216352,0.8945260846043863,0.9884049832571882,0.9941584767263478,0.9720232891234762,0.866781238116492,0.9993879561630488,0.9997177580224703,0.984530317214707,0.9906240972817136,0.9003408623031975,0.8337561374488215,0.9962697538394458,0.9901079207872634,0.9579280877555847,0.8324603228171448,0.9951674069175225,14.6325291747043
0.8545621718439375,0.7500817270187997,0.9949564817638585,0.9927168492002761,0.968886332894171,0.9734687611240451,0.9707442384418793,0.9999840781307519,0.9876529579128817,0.9199626432305795,0.7719034797798959,0.8259408769542637,0.9410222025958324,0.9259633209918807,0.955777582158668,0.8324195322270386,0.9366873155821094,14.622892721777502
0.8581652987077533,0.9047412199041217,0.9129746366859747,0.9290077908931711,0.9620579943701831,0.9756615931164614,0.9701134580946374,0.9999953310807622,0.987593975019436,0.98732339564788,0.9739561812075181,0.9304823591521859,0.818876882575768,0.9899776175901392,0.9535248884906935,0.955793802115519,0.9970706669315793,15.0312486103719
0.8484641784438035,0.8955798486132552,0.9197580101847702,0.9342886262522725,0.9722358260988031,0.9702179209106749,0.9745627743414808,0.8426452729201724,0.8992102705412841,0.9919769162118596,0.8988656607992224,0.9380427816350501,0.9962557269455528,0.9903935325748336,0.9578500706980928,0.9990828844995978,0.9949873634011774,14.828033450504696
0.84063020382916,0.9793490517751149,0.9911484394068548,0.9959523948561662,0.9995309032366757,0.9676944577477053,0.8987535675703741,0.9993924484261086,0.9820633552285779,0.9929965565527351,0.9052297453750373,0.9409814825524034,0.8001713628915186,0.9134262848703453,0.9994507646108478,0.6494753024503273,0.9931469594362817,14.324959834786696
0.9638656270219227,0.8993936688104631,0.9941860680840792,0.993392996305601,0.9999916088035296,0.9990723019454965,0.7668867911765557,0.9999917792184678,0.9875611476883606,0.9222261126096626,0.7720903015812859,0.9315015149688607,0.6367778145090106,0.989061642273829,0.9985643823315791,0.6586611669792467,0.9345491586308464,15.0126039311306
0.9621519181782919,0.9837210795695116,0.9201213972610438,0.9351363993803533,0.8466351043170933,0.9992121492062986,0.7718368079659808,0.999896608199864,0.9853317630831869,0.9901290803897466,0.9767298363355154,0.9934637502478483,0.43315321722408523,0.9919564361767359,0.9988024974263797,0.8336995488882988,0.995437773175974,14.793423698264599
0.9598232664905461,0.9817508530326147,0.9233152348717824,0.9371284495902,0.9997595589551164,0.9996402946869386,0.7768660060284399,0.8418559960935237,0.897577895106528,0.9906983018564048,0.9001553283465931,0.9948940445922094,0.8059329128005597,0.9182793900869437,0.999076352149319,0.9504594170122007,0.9940481643560953,14.413506033029499
0.8542677759936428,0.8997504642767101,0.9301651803044594,0.989171484828948,0.9698574887009066,0.9993293264280223,0.8860653090796589,0.9999730975564358,0.9893926144221246,0.9186791405181307,0.6397325046154384,0.8236512235751788,0.9408492503518564,0.9898808395015731,0.9558680513463725,0.4617617387200792,0.9378648429112612,15.0269855174263
0.8577438514400471,0.9861057449746025,0.9849885241657833,0.991811226313371,0.9607889771372813,0.9989518467221277,0.8850550616932685,0.9999875375026368,0.9893014261417208,0.9867940001754844,0.8935115823603019,0.9289081807429201,0.818442828024405,0.9928104774664915,0.9536853580231245,0.6709259891023177,0.9972989100342915,14.436508069514199
0.8461185273625415,0.9817629573896325,0.988515379466563,0.9940730205458448,0.9739627425714117,0.9998073715804556,0.8943825049637212,0.8396230692928193,0.9026026949684584,0.9919691250279503,0.7860184137138639,0.9376427238235117,0.9958759188919786,0.9155515837094063,0.9589256977685673,0.8320838201028355,0.9949383311069917,14.8173743255673
0.968207919100226,0.9085179673894416,0.996734050231749,0.9904693694639368,0.9639663280461789,0.9517070724068527,0.7570857869402975,0.9999444831779255,0.9915307751255353,0.9114228548140321,0.7644313159266812,0.9239575203418061,0.6480097675822893,0.9198426542346414,0.9521576361486375,0.6690450892677694,0.9444273678062458,15.3807601017624
0.9658243478315676,0.9035551562040581,0.9958479830216271,0.9914055370506606,0.9686483016672647,0.9555583054911256,0.7626315198815843,0.8549599349623349,0.9148603183761187,0.9861260055709002,0.6345765148726428,0.9288554631970886,0.9429541542626962,0.9887243115389307,0.9540914335668814,0.837666337098789,0.9394435732374218,14.6796340659715
0.9684397196859297,0.9880596939819996,0.9084777609943128,0.9243219663904579,0.963240214615081,0.9520462278367696,0.7596893968738924,0.8580429955132797,0.9160431189471152,0.9959588437220659,0.8882130950427547,0.9905148046442601,0.8239900410637332,0.994159926841049,0.9508973079068631,0.9595114137769053,0.997850679083513,14.8272168675883
0.9999605830016975,0.9964849331183901,0.9277815677757184,0.9086400317898901,0.9998589933298556,0.99948677440054,0.9695022837080581,0.8855994443494909,0.9952257180655106,0.799255947679837,0.9761579781519083,0.9929836907894064,0.9955887505771798,0.9272511268574279,0.9991048319336412,0.9762024280433415,0.9852980519736778,14.176964557390699
0.9568037457297264,0.9805959716674638,0.9937418716769532,0.9943430925833446,0.9719444933441773,0.9611336852924881,0.9719760652119959,0.9995189905823556,0.9847084771437482,0.7931025370227289,0.8978461840718868,0.933955520814027,0.9331647495332462,0.9152519021875068,0.8708078327919759,0.9762915805814346,0.9860379962736524,14.496389527867901
0.955539564153198,0.9794013706918179,0.9926607620293508,0.9861968986940595,0.9996023774003727,0.999920224364913,0.9549338532606126,0.9991788574341721,0.8937471884970304,0.7854202992544365,0.9043878156554972,0.9391561995698833,0.9220475085936057,0.9937091540177926,0.9998261478856011,0.9473330290480895,0.9287353450457136,14.9218805088836
0.9601597747850337,0.982831394676328,0.9308513236204379,0.912414744305791,0.9696428903645914,0.9722072044786317,0.9999000836216143,0.9576065894662982,0.9853427333106808,0.7959186585983861,0.975405927222266,0.9311362256163311,0.9842086888829452,0.9913132488916271,0.7151362626639666,0.9758449459670445,0.985237509587362,15.3378727144312
0.9608713151158629,0.9830218782140276,0.994974268674932,0.9892718683535652,0.9689492138720601,0.8718723495465419,0.959516039091301,0.9715211229728736,0.9842508678760173,0.9277407633651787,0.9759906654341012,0.9334858897382304,0.9848623807200984,0.991165231992045,0.9991710830495708,0.9758653734301229,0.9858581377581699,15.005146790987101
0.9998413665332337,0.997434485390473,0.9931533212877328,0.9868933272470717,0.9999076739730369,0.9710863701993344,0.972570089977558,0.9731990061871818,0.9824252224242167,0.9215098460497821,0.9779325588171341,0.9940638972424858,0.9333011195497795,0.9912626726435771,0.9741499706821088,0.9988917025288011,0.9881824600333035,14.9311515846495
0.9586524842146567,0.9972248493905117,0.9275064962882943,0.9085251492297629,0.9715194988080869,0.9699973455540938,0.999777758196694,0.9734477810366078,0.9850000454202856,0.9264132053515353,0.8998544696256771,0.9341550237906565,0.9860973839054293,0.9907540539835233,0.9994434659898842,0.951393924393531,0.9864685578853942,14.7338465334532
0.9999999614692722,0.984391114579442,0.8002237232927412,0.9153695266985327,0.9676266249527948,0.9990946836355865,0.9668023633034868,0.9686902774288723,0.9885564448701873,0.9960774641290733,0.7697595601919673,0.9274758300979226,0.9969006476658682,0.9233483552354337,0.9990153175348498,0.9523589131735599,0.9966824579757791,15.5153104745119
0.99999504741691,0.9959300253306832,0.995803683633207,0.9903063992734079,0.9608477898919454,0.9991003857399826,0.9684217561160152,0.9703104987584195,0.9869611793354942,0.9327727186562321,0.9750666946848292,0.9916373117127172,0.938294717299418,0.9902404828266977,0.9990768856422622,0.9994113609478981,0.9840110141543863,14.6429989331794
0.9998432055239712,0.9972802316288492,0.9942211622527163,0.9884224415957097,0.9724052767449217,0.9997313538741471,0.9722258367672492,0.955013072940159,0.899026872576204,0.7885559079354587,0.8995335182236034,0.9939653665454256,0.9866036794061144,0.9906108268950784,0.9995306169753307,0.9773020670947804,0.9872194097261129,15.041960073988399
0.965490160218258,0.9866947636066017,0.9387864506087933,0.9918177903880686,0.9999999999910758,0.9506804626546229,0.9622847169274003,0.964612051016839,0.9904392416909369,0.9394468860249299,0.9683368069639976,0.9886653433951008,0.818155866401319,0.9946207336655032,0.9985005241910436,0.9696020479230942,0.9799799680234592,14.660649963045303
0.9632209928889747,0.9849830858306226,0.9339571494330776,0.9158805816862813,0.9604830123472007,0.9989016813000995,0.965516159445057,0.967883090803993,0.98945646015865,0.9334660779524697,0.9731735764234386,0.9914551255647533,0.9848222836550435,0.9247507659944638,0.8637841099620179,0.9558131333408227,0.9400125531845547,14.9271934996908
